nome;is_person;role_detail;role_group;numero_episodio;dubbing_type
HAWTHORNE JAMES;TRUE;George the Night Guard at the Library;Cast;Se7en;
BOB COLLINS;TRUE;Second Guard at the Library;Cast;Se7en;
ROSCOE DAVIDSON;TRUE;First Guard at the Library;Cast;Se7en;
JIMMY DALE HARTSELL;TRUE;Library Janitor;Cast;Se7en;
CHARLINE SU;TRUE;TV News Reporter;Cast;Se7en;
RICHARD ROUNDTREE;TRUE;Talbot;Cast;Se7en;
DOMINIQUE JENNINGS;TRUE;TV News Reporter;Cast;Se7en;
BEVERLY BURKE;TRUE;TV Anchor Woman;Cast;Se7en;
ALLAN KOLMAN;TRUE;First Forensic Man in the Law Office;Cast;Se7en;
JULIE ARASKOO;TRUE;Mrs. Gould;Cast;Se7en;
GENE BORKAN;TRUE;Eli Gould-Greed Victim;Cast;Se7en;
MARIO DI DONATO;TRUE;Fingerprint Forensic Man in Law Office;Cast;Se7en;
JOHN C. MCGINLEY;TRUE;California;Cast;Se7en;
ALFONSO FREEMAN;TRUE;Fingerprint Technician;Cast;Se7en;
HARRISON WHITE;TRUE;Cops on Swat Team;Cast;Se7en;
ROBERT STEPHENSON;TRUE;Cops on Swat Team;Cast;Se7en;
MICHAEL REID MACKAY;TRUE;Victor-Sloth Victim;Cast;Se7en;
TUDOR SHERRARD;TRUE;Coupon Man Outside Pizza Parlor;Cast;Se7en;
RICHARD PORTNOW;TRUE;Dr. Beardsley;Cast;Se7en;
MARK BOONE JUNIOR;TRUE;Greasy F.B.I. Man;Cast;Se7en;
LENNIE LOFTIN;TRUE;Policeman who takes statement from Vagrant;Cast;Se7en;
PAMALA TYSON;TRUE;Thin Vagrant by John Doe's Apartment;Cast;Se7en;
SARAH HALE REINHARDT;TRUE;Police Sketch Artist;Cast;Se7en;
MARTIN SERENE;TRUE;Wild Bill;Cast;Se7en;
EMILY WAGNER;TRUE;Detective Sara at John Doe's Apartment;Cast;Se7en;
DAVID CORREIA;TRUE;First Cop at Massage Parlor;Cast;Se7en;
MICHAEL MASSEE;TRUE;Man in Booth at Massage Parlor;Cast;Se7en;
RON BLAIR;TRUE;Second Cop at Massage Parlor;Cast;Se7en;
LELAND ORSER;TRUE;Crazed Man in Massage Parlor;Cast;Se7en;
CAT MUELLER;TRUE;Lust Victim;Cast;Se7en;
LEXIE BIGHAM;TRUE;Sweating Cop at Massage Parlor;Cast;Se7en;
HARRIS SAVIDES;TRUE;911 Operator;Cast;Se7en;
EVAN MIRANDA;TRUE;Paramedics at Massage Parlor;Cast;Se7en;
PAUL S. ECKSTEIN;TRUE;Paramedics at Massage Parlor;Cast;Se7en;
HEIDI SCHANZ;TRUE;Pride Victim;Cast;Se7en;
RACHEL SCHADT;TRUE;Additional 911 Operator;Cast;Se7en;
BRIAN EVERS;TRUE;Duty Sergeant;Cast;Se7en;
SHANNON WILCOX;TRUE;Woman Cop Behind Desk;Cast;Se7en;
RICHARD SCHIFF;TRUE;Mark Swarr;Cast;Se7en;
JIM DEETH;TRUE;Helicopter Pilots;Cast;Se7en;
JOHN SANTIN;TRUE;Helicopter Pilots;Cast;Se7en;
CHARLES TAMBURRO;TRUE;Swat Helicopter Pilot;Cast;Se7en;
RICHMOND ARQUETTE;TRUE;Delivery Man;Cast;Se7en;
DUFFY GAVER;TRUE;Marksman in Helicopter;Cast;Se7en;
ALLAN WERTHEIM;TRUE;Unit Production Manager;Production Managers;Se7en;
ROBERT S. MENDELSOHN;TRUE;Unit Production Manager;Production Managers;Se7en;
NILO OTERO;TRUE;First Assistant Director;Second Unit Directors or Assistant Directors;Se7en;
MICHAEL ALAN KAHN;TRUE;First Assistant Director;Second Unit Directors or Assistant Directors;Se7en;
FRANK DAVIS;TRUE;2nd Assistant Director;Second Unit Directors or Assistant Directors;Se7en;
TED ZACHARY;TRUE;Executive in Charge of Production;Producers;Se7en;
CARLA FRY;TRUE;Supervising Production Executive;Producers;Se7en;
MICHELE PLATT;TRUE;Associate Producer;Producers;Se7en;
JOE FINEMAN;TRUE;Executive in Charge of Post Production;Producers;Se7en;
RIC KEELEY;TRUE;Post Production Supervisor;Editorial Department;Se7en;
BARRY CHUSID;TRUE;Assistant Art Director;Art Department;Se7en;
GARY WISSNER;TRUE;Art Director;Art Directors;Se7en;
ELIZABETH LAPP;TRUE;Set Designers;Art Department;Se7en;
LORI ROWBATHOM;TRUE;Set Designers;Art Department;Se7en;
HUGO SANTIAGO;TRUE;Set Designers;Art Department;Se7en;
SEAN HARGREAVES;TRUE;Illustrators;Art Department;Se7en;
DAREN DOCHTERMAN;TRUE;Illustrators;Art Department;Se7en;
PATRICK TATOPOULOS;TRUE;Illustrators;Art Department;Se7en;
THOMAS LAY;TRUE;Illustrators;Art Department;Se7en;
JACQUES REY;TRUE;Storyboard Artist;Art Department;Se7en;
JAN O'CONNELL;TRUE;Art Department Coordinator;Art Department;Se7en;
CLAY A. GRIFFITH;TRUE;Set Decorator;Set Decorators;Se7en;
BRANA MICHELLE ROSENFELD;TRUE;Assistant Set Decorator;Art Department;Se7en;
CHRIS GIBBIN;TRUE;Lead Man;Art Department;Se7en;
PAUL HARGRAVE;TRUE;Location Manager;Location Managers;Se7en;
JOSEPH JOHNSTON, JR.;TRUE;Location Assistant;Location Managers;Se7en;
FLINT MALONEY;TRUE;Assistant Location Manager;Location Managers;Se7en;
RICHARD SCHULER;TRUE;Location Scout;Location Managers;Se7en;
JERRI WHITEMAN;TRUE;1st Assistant Accountant;Additional Crew;Se7en;
ROBERT J. GRINDROD;TRUE;Production Accountant;Additional Crew;Se7en;
JOHN L. ANDERSON;TRUE;Assistant Production Coordinator;Production Managers;Se7en;
WENDY COX;TRUE;Production Coordinator;Production Managers;Se7en;
BRAD DAVIS;TRUE;Payroll Accountant;Additional Crew;Se7en;
ROXANNE REAVER;TRUE;Construction Estimator;Art Department;Se7en;
HEIDI EL KHOLTI;TRUE;Accounting Assistant;Additional Crew;Se7en;
MARIA NORMAN;TRUE;Assistant to Mr. Kopelson;Additional Crew;Se7en;
QUENTIN PIERRE;TRUE;Assistant to Mr. Freeman;Additional Crew;Se7en;
RACHEL SCHADT;TRUE;Assistant to Mr. Fincher;Additional Crew;Se7en;
JANET STIRNER;TRUE;Production Secretary;Additional Crew;Se7en;
BASIL GRILLO;TRUE;Office Staff Assistants;Additional Crew;Se7en;
ANNA RITA NUNNARI DELL'ATTE;TRUE;Office Staff Assistants;Additional Crew;Se7en;
CONRAD W. HALL;TRUE;A Camera Operator;Camera and Electrical Department;Se7en;
CORI GLAZER;TRUE;Script Supervisor;Script and Continuity Department;Se7en;
MICHAEL CHAVEZ;TRUE;B Camera Operator;Camera and Electrical Department;Se7en;
BRAD EDMISTON;TRUE;1st Assistant Camera;Camera and Electrical Department;Se7en;
PAUL PRINCE;TRUE;2nd Assistant Camera;Camera and Electrical Department;Se7en;
DAVID SANCHEZ;TRUE;Camera Loader;Camera and Electrical Department;Se7en;
DAVID EMMERICHS;TRUE;Steadicam Operator;Camera and Electrical Department;Se7en;
DALE MYRAND;TRUE;Steadicam Assistant;Camera and Electrical Department;Se7en;
PETER SOREL;TRUE;Still Photographer;Camera and Electrical Department;Se7en;
CHRIS STRONG;TRUE;Chief Lighting Technician;Camera and Electrical Department;Se7en;
PETER DAVIDIAN;TRUE;Electrics Coordinator;Camera and Electrical Department;Se7en;
WILLIAM TRAVIS MCKANE;TRUE;Electricians;Camera and Electrical Department;Se7en;
JEFF STRONG;TRUE;Electricians;Camera and Electrical Department;Se7en;
MONTY WOODARD;TRUE;Electricians;Camera and Electrical Department;Se7en;
MIKE BONNAUD;TRUE;Electricians;Camera and Electrical Department;Se7en;
ADAM GLICK;TRUE;Electricians;Camera and Electrical Department;Se7en;
ED MEDIN;TRUE;Electricians;Camera and Electrical Department;Se7en;
CHRIS FRANCO;TRUE;Electricians;Camera and Electrical Department;Se7en;
MICHAEL COO;TRUE;Key Grip;Camera and Electrical Department;Se7en;
WILLIAM E. FITCH;TRUE;Best Boy Grip;Camera and Electrical Department;Se7en;
MICHAEL BRENNAN;TRUE;Dolly Grip;Camera and Electrical Department;Se7en;
NICO BALLY;TRUE;Grips;Camera and Electrical Department;Se7en;
DANIEL COOK;TRUE;Grips;Camera and Electrical Department;Se7en;
BILLY BOB LESLIE;TRUE;Grips;Camera and Electrical Department;Se7en;
LARRY AUBE;TRUE;Key Rigging Grip;Camera and Electrical Department;Se7en;
DENNIS MCLEAN;TRUE;Rigging Grips;Camera and Electrical Department;Se7en;
JOHN MCGRAHAM;TRUE;Rigging Grips;Camera and Electrical Department;Se7en;
JOE GRAHAM;TRUE;Rigging Grips;Camera and Electrical Department;Se7en;
ANTHONY PETRILLA;TRUE;Rigging Grips;Camera and Electrical Department;Se7en;
WILLIE D. BURTON;TRUE;Production Sound Mixer;Sound Department;Se7en;
MARVIN E. LEWIS;TRUE;Boom Operator;Sound Department;Se7en;
ROBERT W. HARRIS;TRUE;Utility Sound Technician;Sound Department;Se7en;
"TOM ""CHICK MAGNET"" LOEWY";TRUE;Video Engineer;Camera and Electrical Department;Se7en;
ELINOR C. BARDACH;TRUE;Costume Supervisor;Costume and Wardrobe Department;Se7en;
MARSHA BOZEMAN;TRUE;Costumers;Costume and Wardrobe Department;Se7en;
LAWRENCE VELASCO;TRUE;Costumers;Costume and Wardrobe Department;Se7en;
JEAN BLACK;TRUE;Make-up Supervisor;Makeup Department;Se7en;
MICHAEL A. HANCOCK;TRUE;Mr. Freeman's Make-up Artist;Makeup Department;Se7en;
MICHAEL WHITE;TRUE;Supervising Hair & Make-up Artist;Makeup Department;Se7en;
MONTY WESTMORE;TRUE;Make-up Artist;Makeup Department;Se7en;
ROB BOTTIN;TRUE;Special Make-up Effects by;Special Effects;Se7en;
THOMAS FLOUTZ;TRUE;Painter;Art Department;Se7en;
ANETTE HAELLMIGK;TRUE;FX Photographer;Special Effects;Se7en;
LINDA FROBOS;TRUE;Key Artists;Art Department;Se7en;
TODD WESLOW;TRUE;Key Artists;Art Department;Se7en;
JACK BRICKER;TRUE;Key Artists;Art Department;Se7en;
RYAN PETERSON;TRUE;Key Artists;Art Department;Se7en;
ROBIN MCDONALD;TRUE;Key Artists;Art Department;Se7en;
ANTHONY BARLOW;TRUE;Key Artists;Art Department;Se7en;
GREG SOLOMON;TRUE;Key Artists;Art Department;Se7en;
DAVE SMITH;TRUE;Key Artists;Art Department;Se7en;
SAM SAINZ;TRUE;Key Artists;Art Department;Se7en;
EVA MARIE DENST;TRUE;Key Artists;Art Department;Se7en;
BECKY OCHOA;TRUE;Hair Design;Makeup Department;Se7en;
MARGARET PRENTICE;TRUE;Make-Up Artists;Makeup Department;Se7en;
JAMES FELDMAN;TRUE;Conceptual Artist;Art Department;Se7en;
ART PINEMTEL;TRUE;Model-Mold Maker;Art Department;Se7en;
MOTOYOSHI HATA;TRUE;Scultor;Art Department;Se7en;
DAWN SEVERDIA;TRUE;Project Coordinator;Art Department;Se7en;
FERNANDO FAVILA;TRUE;Fx Producer;Art Department;Se7en;
JOHN H. MAXWELL;TRUE;On Set Dresser;Art Department;Se7en;
ELIZABETH RAGAGLI;TRUE;Set Decorating Buyer;Set Decorators;Se7en;
CHRIS PASCUZZO;TRUE;Swing Gang;Art Department;Se7en;
BRUCE BELLAMY;TRUE;Swing Gang;Art Department;Se7en;
GREGORY J. WILKINSON;TRUE;Swing Gang;Art Department;Se7en;
JAMES BOWEN JR;TRUE;Swing Gang;Art Department;Se7en;
ERICH BAUMANN;TRUE;Draper;Art Department;Se7en;
"ROY ""BUCKY"" MOORE";TRUE;Props Master;Art Department;Se7en;
MIKE CUNNINGHAM;TRUE;Prop Assistants;Art Department;Se7en;
PETER ALBIEZ;TRUE;Special Effects Coordinator;Special Effects;Se7en;
DANNY CANGEMI;TRUE;Special Effects Supervisor;Special Effects;Se7en;
WHITEY CRUMB;TRUE;Special Effects;Special Effects;Se7en;
RICH RATLIFF;TRUE;Special Effects;Special Effects;Se7en;
LAMBERT POWELL;TRUE;Special Effects;Special Effects;Se7en;
WILLIAM B. DOANE;TRUE;Special Effects;Special Effects;Se7en;
ERIC DRESSER;TRUE;Special Effects;Special Effects;Se7en;
ROBERT A. PHILLIPS;TRUE;Special Effects;Special Effects;Se7en;
R/GREENBERG ASSOCIATES WEST, INC.;FALSE;Digital Visual Effects and Main Title Sequence;Special Effects Companies;Se7en;
R/GA DIGITAL STUDIOS;FALSE;;Special Effects Companies;Se7en;
KYLE COOPER;TRUE;Main and End Titles Designed and Executed by;Visual Effects;Se7en;
PETER FRANKFURT;TRUE;Visual Effects and Main Title Producers;Visual Effects;Se7en;
STEVEN T PURI;TRUE;Visual Effects and Main Title Producers;Visual Effects;Se7en;
GREG KIMBLE;TRUE;Visual Effects Supervisor;Visual Effects;Se7en;
TIM THOMPSON;TRUE;Visual Effects Coordinator;Visual Effects;Se7en;
FINDLAY BUNTING;TRUE;Special Image Engineer;Visual Effects;Se7en;
PACIFIC TITLE;FALSE;Main Title Opticals by;Special Effects Companies;Se7en;
CINEMA RESEARCH;FALSE;Opticals by;Special Effects Companies;Se7en;
PAUL PROKOP;TRUE;Production Controller;Production Managers;Se7en;
PHILLIP ROSEN;TRUE;Production Attorneys;Additional Crew;Se7en;
AVY ESCHENASY;TRUE;Production Attorneys;Additional Crew;Se7en;
GINNY MARTINO;TRUE;Business Affairs Liasons;Additional Crew;Se7en;
LIZ AMSDEN;TRUE;Business Affairs Liasons;Additional Crew;Se7en;
TONY HOFFMAN;TRUE;Product Placement;Additional Crew;Se7en;
EMILY GLATTER;TRUE;In-house Production Coordinator;Production Managers;Se7en;
ADAM M. STONE;TRUE;Set Production Assistants;Additional Crew;Se7en;
KENNETH FRITH;TRUE;Set Production Assistants;Additional Crew;Se7en;
AISHA COLEY;TRUE;Casting Associate;Casting Directors;Se7en;
KIM COLEMAN;TRUE;Casting Assistant, L.A.;Casting Directors;Se7en;
JENNIFER MCNAMARA;TRUE;Casting Assistant, N.Y.;Casting Directors;Se7en;
CENTRAL CASTING;FALSE;Extras Casting;Miscellaneous Companies;Se7en;
DR. ROBERT M. REY, MD;TRUE;Medical Consultant;Additional Crew;Se7en;
DODI RUBENSTEIN;TRUE;Second Second Assistant Directors;Second Unit Directors or Assistant Directors;Se7en;
CRAIG PINCKES;TRUE;Second Second Assistant Directors;Second Unit Directors or Assistant Directors;Se7en;
TYRONE WALKER;TRUE;DGA Trainee;Additional Crew;Se7en;
LEONARD M. BRAM;TRUE;Additional Second Assistant Directors;Second Unit Directors or Assistant Directors;Se7en;
DAVID TICOTIN;TRUE;Additional Second Assistant Directors;Second Unit Directors or Assistant Directors;Se7en;
SUSAN STEINLAUF;TRUE;Unit Publicist;Additional Crew;Se7en;
DENNIS DAVIDSON ASSOCIATES;FALSE;International Public Relations;Miscellaneous Companies;Se7en;
MARK GRAZIANO;TRUE;Post Production Coordinator;Editorial Department;Se7en;
WILLIAM HOY;TRUE;Editor;Editors;Se7en;
ROBERT CHARLES LUSTED;TRUE;1st Assistant Editor;Editorial Department;Se7en;
HOWARD DAVIS;TRUE;2nd Assistant Editor;Editorial Department;Se7en;
LINDSAY MOFFORD;TRUE;Assistant Editors;Editorial Department;Se7en;
LAURA P. KRASNOW;TRUE;Assistant Editors;Editorial Department;Se7en;
CAROL FOLGATE;TRUE;Assistant Editors;Editorial Department;Se7en;
TOM BARRETT;TRUE;Assistant Editors;Editorial Department;Se7en;
DAVID REALE;TRUE;Avid Assistant;Editorial Department;Se7en;
IAN CROCKETT;TRUE;Post Production PA;Editorial Department;Se7en;
ELLEN SEGAL;TRUE;Music Editors;Music Department;Se7en;
ANGIE RUBIN;TRUE;Music Editors;Music Department;Se7en;
REN KLYCE;TRUE;Sound Designer/Effects Supervisor;Sound Department;Se7en;
PATRICK DODD;TRUE;Supervising Sound Editor;Sound Department;Se7en;
YIN CANTOR;TRUE;Assistant Sound Supervisor;Sound Department;Se7en;
JOHN NUTT;TRUE;Dialogue Editors;Sound Department;Se7en;
FRANCESCA DODD;TRUE;Dialogue Editors;Sound Department;Se7en;
ERIK KRABER;TRUE;Assistant Dialogue Editor;Sound Department;Se7en;
KIM B. CHRISTENSEN;TRUE;Sound Effects Editors;Sound Department;Se7en;
JENNIFER WARE;TRUE;Sound Effects Editors;Sound Department;Se7en;
REN KLYCE;TRUE;Sound Effects Editors;Sound Department;Se7en;
JEFFREY KROEBER;TRUE;Assistant SFX Editors;Sound Department;Se7en;
STEVE BOEDDEKER;TRUE;Assistant SFX Editors;Sound Department;Se7en;
SEAN CALLERY;TRUE;Assistant SFX Editors;Sound Department;Se7en;
NANCY JENCKS;TRUE;Assistant SFX Editors;Sound Department;Se7en;
CHRIS HALSTEAD;TRUE;Apprentice SFX Editors;Sound Department;Se7en;
SARAH FELPES;TRUE;Apprentice SFX Editors;Sound Department;Se7en;
PATRICK DODD;TRUE;ADR Supervisor;Sound Department;Se7en;
JEFF WATTS;TRUE;ADR Editors;Sound Department;Se7en;
JOAN CHAPMAN;TRUE;ADR Editors;Sound Department;Se7en;
MARK LEVINSON;TRUE;ADR Editors;Sound Department;Se7en;
RICH QUINN;TRUE;Conforming Editor;Editorial Department;Se7en;
MALCOLM FIFE;TRUE;Foley Editor Supervisor;Sound Department;Se7en;
RICHARD DUARTE;TRUE;Foley Mixers;Sound Department;Se7en;
JEREMY MOLAD;TRUE;Foley Mixers;Sound Department;Se7en;
MARGIE O'MALLEY;TRUE;Foley Artists;Sound Department;Se7en;
MARNIE MOORE;TRUE;Foley Artists;Sound Department;Se7en;
ROBERT J. LITT;TRUE;Re-Recording Mixers;Sound Department;Se7en;
ELLIOT TYSON;TRUE;Re-Recording Mixers;Sound Department;Se7en;
RICK HART;TRUE;Re-Recording Mixers;Sound Department;Se7en;
JACK KELLER;TRUE;Recordists;Sound Department;Se7en;
DAVID BEHLE;TRUE;Recordists;Sound Department;Se7en;
THOMAS J. O'CONNELL;TRUE;ADR Mixer;Sound Department;Se7en;
RICK CANELLI;TRUE;ADR Recordist;Sound Department;Se7en;
TOBY EMMERICH;TRUE;Executive in Charge of Music;Music Department;Se7en;
DANA SANO;TRUE;Music Executive;Music Department;Se7en;
MARK KAUFMAN;TRUE;Music Coordinator;Music Department;Se7en;
DONALD REDOGLIA;TRUE;Propmaker Gang Bosses;Art Department;Se7en;
MICHAEL S. O'NEAL;TRUE;Propmaker Gang Bosses;Art Department;Se7en;
ANTONIO SANTELLI;TRUE;Painter Decorator Gang Bosses;Art Department;Se7en;
MICHAEL MIKITA, JR.;TRUE;Painter Decorator Gang Bosses;Art Department;Se7en;
CHARLES LUNGREN;TRUE;Painter Decorator Gang Bosses;Art Department;Se7en;
MITCHELL SIMMONS;TRUE;Painter Decorator Gang Bosses;Art Department;Se7en;
MICHAEL MIKITA, SR.;TRUE;Painter Decorator Gang Bosses;Art Department;Se7en;
VAN JEWELL;TRUE;Labor Gang Bosses;Art Department;Se7en;
ERIC SHERMAN;TRUE;Labor Gang Bosses;Art Department;Se7en;
DON YAKLIN;TRUE;Propmakers;Art Department;Se7en;
DENNY L. WHITE;TRUE;Propmakers;Art Department;Se7en;
ROGER REESE;TRUE;Propmakers;Art Department;Se7en;
DEVLIN LEREW;TRUE;Propmakers;Art Department;Se7en;
MICHAEL SULLIVAN;TRUE;Propmakers;Art Department;Se7en;
JAY HARRIS;TRUE;Propmakers;Art Department;Se7en;
KEVIN MCCOWN;TRUE;Propmakers;Art Department;Se7en;
JOHN BISTAGNE;TRUE;Propmakers;Art Department;Se7en;
JOSEPH GILMORE;TRUE;Propmakers;Art Department;Se7en;
RICHARD WHEELER;TRUE;Propmakers;Art Department;Se7en;
RICHARD E. ROSS;TRUE;Propmakers;Art Department;Se7en;
ALAN ALVARADO;TRUE;Propmakers;Art Department;Se7en;
PHILLIP A. HENRY;TRUE;Propmakers;Art Department;Se7en;
RAULL BUTCHER;TRUE;Propmakers;Art Department;Se7en;
DAVID REYES;TRUE;Propmakers;Art Department;Se7en;
HEINZ STRUNK;TRUE;Propmakers;Art Department;Se7en;
BARRY BERNSON;TRUE;Propmakers;Art Department;Se7en;
JOSEPH J. AGOIA;TRUE;Propmakers;Art Department;Se7en;
CALEB HARRIS;TRUE;Propmakers;Art Department;Se7en;
ROBBIE WATTS;TRUE;Propmakers;Art Department;Se7en;
GREGORY HAMLIN;TRUE;Propmakers;Art Department;Se7en;
GEORGE HARRIS;TRUE;Propmakers;Art Department;Se7en;
GEORGE STEWART;TRUE;Propmakers;Art Department;Se7en;
ALEX TEMME;TRUE;Propmakers;Art Department;Se7en;
LASZLO VESZPELLER;TRUE;Propmakers;Art Department;Se7en;
NICHOLAS STEWART;TRUE;Propmakers;Art Department;Se7en;
THOMAS EARLY;TRUE;Propmakers;Art Department;Se7en;
EARL FORKRUD;TRUE;Propmakers;Art Department;Se7en;
DALE HART;TRUE;Propmakers;Art Department;Se7en;
SASHA MADZAR;TRUE;Propmakers;Art Department;Se7en;
SALVADOR SANCHEZ;TRUE;Palsters;Art Department;Se7en;
ERNEST QUINTERO;TRUE;Palsters;Art Department;Se7en;
LEO MOUNEU, SR.;TRUE;Palsters;Art Department;Se7en;
DAVID RODRIGUEZ;TRUE;Palsters;Art Department;Se7en;
RUSSEL HARVEY;TRUE;Painter decorators;Art Department;Se7en;
SHAWN ALBRO;TRUE;Painter decorators;Art Department;Se7en;
TIM STADLER;TRUE;Painter decorators;Art Department;Se7en;
JOANNE DAVIS;TRUE;Painter decorators;Art Department;Se7en;
RAFAEL LOPEZ;TRUE;Painter decorators;Art Department;Se7en;
JAY SCHMIDT;TRUE;Painter decorators;Art Department;Se7en;
MONTY MCCRAE;TRUE;Painter decorators;Art Department;Se7en;
JON MAASO;TRUE;Painter decorators;Art Department;Se7en;
ED CORNELL;TRUE;Painter decorators;Art Department;Se7en;
WILLIAM WALRNER;TRUE;Painter decorators;Art Department;Se7en;
DAREN CORNELL;TRUE;Painter decorators;Art Department;Se7en;
ELI JIMINEZ;TRUE;Labor Hod;Art Department;Se7en;
VIRGIL ROSS;TRUE;Labor Tool Room Keepers;Art Department;Se7en;
DAVID A. BONINO;TRUE;Labor Tool Room Keepers;Art Department;Se7en;
JESSE ROSENFELD;TRUE;Laborers;Art Department;Se7en;
THAYNE SCOTT REOS;TRUE;Laborers;Art Department;Se7en;
ROBERT RODRIGUEZ;TRUE;Laborers;Art Department;Se7en;
JAMES DONOHUE;TRUE;Laborers;Art Department;Se7en;
ARMAND GONZALEZ;TRUE;Laborers;Art Department;Se7en;
EDWARD ALVARADO, JR.;TRUE;Laborers;Art Department;Se7en;
ROBERT FLORES;TRUE;Laborers;Art Department;Se7en;
ALAD SAFDEYE;TRUE;Laborers;Art Department;Se7en;
STUART GATES;TRUE;Laborers;Art Department;Se7en;
LEOPOLD MOUNEAU, JR.;TRUE;Laborers;Art Department;Se7en;
BILL SCHOLL;TRUE;Laborers;Art Department;Se7en;
MITCHELL THOMPSON;TRUE;Laborers;Art Department;Se7en;
ROBERT SCHMECK;TRUE;Laborers;Art Department;Se7en;
ERNEST VALES;TRUE;Graffiti Artist;Art Department;Se7en;
NICHOLAS C. JOHN;TRUE;Stand-by Painter;Art Department;Se7en;
RUSSELL MCENTYRE;TRUE;Transportation Coordinator;Transportation Department;Se7en;
WAYNE STONE;TRUE;Transportation Captain;Transportation Department;Se7en;
BONNIE ALDEN;TRUE;Drivers;Transportation Department;Se7en;
MICHAEL R. MCENTYRE;TRUE;Drivers;Transportation Department;Se7en;
GEORGE ALDEN;TRUE;Drivers;Transportation Department;Se7en;
ALAN MYERS;TRUE;Drivers;Transportation Department;Se7en;
ALEX ALGOZZINO;TRUE;Drivers;Transportation Department;Se7en;
JERRY A. OLIVERI;TRUE;Drivers;Transportation Department;Se7en;
JOSEPH CAMPISE;TRUE;Drivers;Transportation Department;Se7en;
SERGIO OROSCO;TRUE;Drivers;Transportation Department;Se7en;
PATRICK L. ELMENDORF;TRUE;Drivers;Transportation Department;Se7en;
SCOTT PIERSON;TRUE;Drivers;Transportation Department;Se7en;
BO FALCK;TRUE;Drivers;Transportation Department;Se7en;
DEWEY A. REED;TRUE;Drivers;Transportation Department;Se7en;
ROBERT A. GASKILL;TRUE;Drivers;Transportation Department;Se7en;
KEITH STEARNS;TRUE;Drivers;Transportation Department;Se7en;
JEFF J. HATTEM;TRUE;Drivers;Transportation Department;Se7en;
STEVE SURABIAN;TRUE;Drivers;Transportation Department;Se7en;
GARY J. JOHNSON;TRUE;Drivers;Transportation Department;Se7en;
RANDY L. THIEDEMAN;TRUE;Drivers;Transportation Department;Se7en;
AL KAMINSKY;TRUE;Drivers;Transportation Department;Se7en;
GASTON TOUCHARD;TRUE;Drivers;Transportation Department;Se7en;
BOB LIMON;TRUE;Drivers;Transportation Department;Se7en;
RAYMUND VAN HOLTEN;TRUE;Drivers;Transportation Department;Se7en;
JUAN LOPEZ;TRUE;Drivers;Transportation Department;Se7en;
TOM WHELPLEY;TRUE;Drivers;Transportation Department;Se7en;
JAMES A. LUNDIN;TRUE;Drivers;Transportation Department;Se7en;
